[1, 0];[3, 306.25];[11, 318.4707263408115];[2, 336.3572503096714];[6, 642.6284597496583];[14, 653.5959643463143];[10, 664.7648828540882];[9, 674.8727471609956];[17, 720716.1865798483];[5, 1440748.5955199958];[13, 2160762.515690647];[15, 2880776.18395973];[18, 3600791.3996883435];[4, 4320830.550599345];[12, 5040859.510345681];[16, 5760870.477850277];[0, 6480877.2456172295];[8, 7200887.136794093];[7, 7920895.754842984],
[1, 0];[10, 251.2238341166126];[2, 261.96734702414864];[11, 279.8538709930085];[12, 296.65621417108315];[13, 340.34339851025476];[0, 375.68258800346854];[5, 399.30063689448394];[16, 413.75154375612607];[15, 432.08980937939486];[6, 439.21929810259167];[18, 456.2195874509551];[9, 498.98092770525193];[3, 603.6171976306953];[14, 614.3985133210127];[8, 720625.7367789444];[17, 1440656.3907260092];[4, 2160661.807392676];[7, 2880690.377618715],
[4, 0];[11, 153.66194244018442];[6, 265.51606439992133];[12, 275.7756656025227];[1, 289.14558528884913];[2, 304.08149099604174];[13, 354.8483744216404];[18, 385.3154475772593];[0, 399.8958819213912];[16, 413.6636488743576];[5, 422.1145557359997];[15, 436.0739087955934];[9, 555.0509183809246];[10, 565.158782687832];[14, 576.3277011956059];[8, 588.6659668188747];[3, 600.8635744461044];[17, 720631.2836561839];[7, 1440659.5611190563],
[17, 0];[11, 153.39234051641392];[16, 245.58549227168697];[12, 256.55299686834303];[2, 278.5842164102244];[1, 293.52012211741703];[13, 330.1679381551356];[0, 400.50712764834935];[5, 412.12517653936476];[6, 421.63211563369475];[15, 432.76160435689155];[18, 447.9773329707062];[9, 510.738673225003];[10, 525.8465375319104];[8, 560.5740573985413];[14, 571.9123230218102];[3, 582.6936387121276];[4, 720613.4522672558];[7, 1440642.0224932954],
[17, 0];[0, 214.4053330386022];[11, 221.85623990024433];[2, 267.7427638691042];[13, 283.50964729470286];[1, 297.1574633324214];[12, 333.52738301874786];[18, 459.3908823076472];[6, 476.3911716560106];[15, 483.5206603792074];[16, 494.8589260024762];[5, 502.30983286411833];[10, 527.3416681098464];[9, 537.4495324167538];[14, 555.9114341984036];[3, 567.6927498887211];[8, 580.8903575159509];[4, 720611.8022005827];[7, 1440640.372426622],
[4, 0];[11, 153.66194244018442];[1, 228.08025911013425];[17, 258.5515119694308];[12, 288.2540962167233];[2, 309.2853157586047];[13, 372.05219918420335];[18, 386.51927233982224];[6, 404.51956168818566];[15, 424.6490504113824];[5, 435.6084034709761];[0, 444.2264523619915];[16, 450.9942193149579];[9, 516.6428354434239];[10, 529.7506997503313];[14, 547.9196182581052];[3, 560.7009339484226];[8, 574.8985415756524];[7, 607.5165904666678],
[2, 0];[0, 195.43564937020105];[17, 229.84098240880326];[4, 235.2576490754699];[11, 268.91959151565436];[1, 282.3379081856042];[12, 304.70782787193065];[13, 363.39501221110226];[5, 409.31518286218534];[16, 418.76608972382746];[6, 429.414344124771];[15, 438.5438328479678];[18, 453.7595614617824];[9, 501.52090171607927];[10, 521.6287660229866];[14, 545.7976845307605];[3, 559.579000221078];[8, 574.7766078483078];[7, 607.3946567393232],
[1, 0];[11, 133.41831666994986];[4, 205.08025911013428];[17, 210.49692577680094];[13, 278.0116406213451];[12, 301.69882496051673];[2, 322.73004450239813];[0, 446.1656938725992];[5, 454.7837427636146];[6, 464.2906818579446];[15, 471.4201705811414];[16, 482.7584362044102];[18, 499.01830841603953];[9, 508.77964867033637];[10, 524.8875129772437];[3, 552.4581758898508];[14, 564.2394915801683];[8, 577.5777572034372];[7, 607.1958060944526],
[4, 0];[15, 210.17121923502668];[1, 218.18161787972477];[17, 248.6528707390213];[12, 277.3554549863138];[11, 287.15779816438845];[2, 305.04432213324833];[13, 357.81120555884695];[6, 413.46385343966756];[0, 423.6706865569387];[16, 430.43845350990506];[5, 437.8893603715472];[18, 455.96871220733954];[9, 499.7300524616363];[10, 520.8379167685437];[3, 553.4085796811509];[14, 565.1898953714683];[8, 578.5281609947372];[7, 607.1462098857526],
[17, 0];[11, 153.39234051641392];[4, 194.05428295659834];[13, 277.8922342013833];[2, 288.659117626982];[1, 303.5950233341746];[12, 351.9649430205011];[0, 371.45103926126444];[6, 390.65787237853556];[18, 407.658161726899];[5, 427.73751356269133];[15, 440.69686662228503];[16, 452.0351322455538];[9, 514.6837483740198];[10, 527.7916126809272];[3, 552.3622755935344];[14, 564.1435912838518];[8, 577.4818569071207];[7, 607.0999057981361],
[2, 0];[15, 196.56293167362364];[1, 204.57333031832172];[11, 217.99164698827158];[17, 251.3839875046855];[4, 256.80065417135216];[12, 286.7604005064961];[13, 319.44758484566773];[0, 467.7867743388815];[16, 474.5545412918479];[5, 482.00544815349];[18, 500.0847999892824];[9, 509.8461402435792];[10, 524.9540045504865];[3, 552.5246674630937];[14, 564.3059831534111];[8, 577.64424877668];[6, 586.2237040424991];[7, 606.2777965958885],
[17, 0];[11, 153.39234051641392];[4, 194.05428295659834];[12, 268.0140292917423];[2, 289.0452488336237];[13, 317.8121322592224];[1, 331.4599482969409];[0, 397.58287684572696];[16, 413.35064379869334];[5, 421.80155066033547];[15, 436.76090371992916];[18, 451.9766323337438];[9, 503.73797258804063];[10, 521.845836894948];[14, 545.0147554027219];[8, 562.3530210259908];[3, 574.5506286532204];[6, 583.4814541249107];[7, 605.5355466783001],
[1, 0];[11, 133.41831666994986];[17, 166.81065718636378];[4, 174.22732385303044];[13, 278.0652750978154];[2, 288.8321585234141];[12, 323.8633780652955];[0, 434.3494743060588];[16, 441.1172412590252];[5, 448.56814812066733];[15, 459.527501180261];[18, 474.74322979407566];[9, 494.5045700483725];[10, 520.6124343552798];[14, 544.7813528630537];[3, 558.5626685533712];[8, 573.7602761806008];[6, 582.3397314464199];[7, 605.3938239998093],
